created_at,voterID,message,selection1,selection2,selection3,selection4,selection5,selection6,voting_power
2024-06-23 10:51:47.488,9wwy44qxfvyn7gy4w9r7mzjyy970w67yyrzgwy8j,"{""params"":[""johnnyKelly"",""easternCardanoCouncil"",""lloydDuhon"",""cardanoJapan"",""cardanoAtlanticCouncil""],""timestamp"":1719139886732}",johnnyKelly,easternCardanoCouncil,lloydDuhon,cardanoJapan,cardanoAtlanticCouncil,,5446621540
2024-06-23 11:00:25.789,x9yjxz73868f6fhf09zjl9gm290mzwy95x5qz82qr3x92y,"{""params"":[""cardanoAtlanticCouncil""],""timestamp"":1719140418603}",cardanoAtlanticCouncil,,,,,,1454371362
2024-06-23 11:01:10.862,xn34rrq2yy2lmrl85l2y2g55r623yhvh9h8986rhyyfr0y,"{""params"":[""cardanoAtlanticCouncil""],""timestamp"":1719140464421}",cardanoAtlanticCouncil,,,,,,157644477
2024-06-23 11:01:47.288,yyhl9rjq8rj90j32wzynz3fqv2nzn0mv36qmqwgv3y3,"{""params"":[""cardanoAtlanticCouncil""],""timestamp"":1719140502771}",cardanoAtlanticCouncil,,,,,,380957354
2024-06-23 11:03:57.772,80m27wxyv2rn4ry2mqgnqzxmynj48lrzy79y356m8,"{""params"":[""cardanoAtlanticCouncil"",""cardanoJapan"",""easternCardanoCouncil""],""timestamp"":1719140624063}",cardanoAtlanticCouncil,cardanoJapan,easternCardanoCouncil,,,,27300422914
2024-06-23 11:08:01.599,xfy3yn02hhv9vn284ylqqywrmwmn47ylhqqy2,"{""params"":[""cardanoAtlanticCouncil"",""cardanoJapan"",""easternCardanoCouncil""],""timestamp"":1719140867134}",cardanoAtlanticCouncil,cardanoJapan,easternCardanoCouncil,,,,49723198333
2024-06-23 11:14:35.002,yx9nhxjv28nlmy08wy4hm4gyv8lfyw3fzqxylg8y0w08,"{""params"":[""cardanoAtlanticCouncil"",""cardanoJapan"",""easternCardanoCouncil""],""timestamp"":1719141262420}",cardanoAtlanticCouncil,cardanoJapan,easternCardanoCouncil,,,,51590657403
2024-06-23 11:37:02.662,xryh7y0nfyqjxg5wvqhhm8vh63rynzmvqjy7lyyywqyf0n,"{""params"":[""easternCardanoCouncil""],""timestamp"":1719142612067}",easternCardanoCouncil,,,,,,5714596348
2024-06-23 11:45:46.67,8l74x87y07x4v0v99ylyyy56fjgyq43nmw6h2h4yy0,"{""params"":[""easternCardanoCouncil"",""cardanoAtlanticCouncil"",""johnnyKelly"",""lloydDuhon"",""mauroAgustnAndreoli""],""timestamp"":1719142986449}",easternCardanoCouncil,cardanoAtlanticCouncil,johnnyKelly,lloydDuhon,mauroAgustnAndreoli,,1030381720
2024-06-23 11:47:53.422,xgyx075m50f82f3wrh2ymz7q4ylvyyy6nxxzyg3jmly,"{""params"":[""mauroAgustnAndreoli"",""easternCardanoCouncil"",""cardanoJapan"",""cardanoAtlanticCouncil"",""johnnyKelly""],""timestamp"":1719143187873}",mauroAgustnAndreoli,easternCardanoCouncil,cardanoJapan,cardanoAtlanticCouncil,johnnyKelly,,35539708580
2024-06-23 11:51:54.005,yl5y3q6y4qgvynl2fy3r3lwy3q58wy6z0wwy3yqzngwy,"{""params"":[""cardanoAtlanticCouncil"",""cardanoConfederationOfEmergingEconomies"",""johnnyKelly""],""timestamp"":1719143509777}",cardanoAtlanticCouncil,cardanoConfederationOfEmergingEconomies,johnnyKelly,,,,105996840
2024-06-23 11:53:46.989,yy6yf79x23zmywgyy4yyy8n4xf45ffv92jx6vmyq907w8,"{""params"":[""cardanoAtlanticCouncil"",""cardanoConfederationOfEmergingEconomies"",""johnnyKelly"",""mauroAgustnAndreoli"",""cardanoJapan""],""timestamp"":1719143606259}",cardanoAtlanticCouncil,cardanoConfederationOfEmergingEconomies,johnnyKelly,mauroAgustnAndreoli,cardanoJapan,,505069216
2024-06-23 11:53:50.749,y6mylzfqy7zmnnlyw589vl9q9qhy5yr82xgyyf87y5,"{""params"":[""easternCardanoCouncil""],""timestamp"":1719143550411}",easternCardanoCouncil,,,,,,181056270190
2024-06-23 11:54:38.516,8nfqwr06lvq9qz3h43y6z957qnwnqynjyxjhygyyr52mw,"{""params"":[""easternCardanoCouncil""],""timestamp"":1719143631924}",easternCardanoCouncil,,,,,,1104965641
2024-06-23 11:54:56.429,xh2y65v639046rg8ghhmqf8zyyryjnyxz63999yyfwrq,"{""params"":[""mauroAgustnAndreoli"",""cardanoAtlanticCouncil"",""johnnyKelly"",""cardanoConfederationOfEmergingEconomies""],""timestamp"":1719143679049}",mauroAgustnAndreoli,cardanoAtlanticCouncil,johnnyKelly,cardanoConfederationOfEmergingEconomies,,,3352494324
2024-06-23 11:55:32.918,yqxr09ry8nx0xrgm8yz6yyjr4y4jjfy8g6ghh,"{""params"":[""mauroAgustnAndreoli"",""cardanoAtlanticCouncil"",""johnnyKelly"",""cardanoConfederationOfEmergingEconomies""],""timestamp"":1719143725603}",mauroAgustnAndreoli,cardanoAtlanticCouncil,johnnyKelly,cardanoConfederationOfEmergingEconomies,,,6111704113
2024-06-23 11:57:00.285,8nfqwr06lvq9qz3h43y6z957qnwnqynjyxjhygyyr52mw,"{""params"":[""easternCardanoCouncil"",""cardanoConfederationOfEmergingEconomies"",""cardanoAtlanticCouncil""],""timestamp"":1719143804322}",easternCardanoCouncil,cardanoConfederationOfEmergingEconomies,cardanoAtlanticCouncil,,,,1104965641
2024-06-23 12:00:25.608,x4lf45l6vgzqyy0lqw8jn7m90fwxlw55753jlmnngr4jh,"{""params"":[""vaibhavSolanki""],""timestamp"":1719144004753}",vaibhavSolanki,,,,,,5748697302
2024-06-23 12:07:14.199,8lzryn8rfylllqyw0g9yyrxqf9lrfhfx09zjy09q8fyy5,"{""params"":[""cardanoJapan"",""easternCardanoCouncil"",""cardanoAtlanticCouncil"",""scientificAnalyticalToolsLlc""],""timestamp"":1719144374079}",cardanoJapan,easternCardanoCouncil,cardanoAtlanticCouncil,scientificAnalyticalToolsLlc,,,254334425349
2024-06-23 12:12:39.948,9mv5yyyq6q5m3l4yfyfm7ylv70wv8yr67g7y59,"{""params"":[""joshuaStone"",""cardanoJapan"",""mauroAgustnAndreoli"",""easternCardanoCouncil"",""scientificAnalyticalToolsLlc""],""timestamp"":1719144747809}",joshuaStone,cardanoJapan,mauroAgustnAndreoli,easternCardanoCouncil,scientificAnalyticalToolsLlc,,3495327891
2024-06-23 12:19:00.736,8nfqwr06lvq9qz3h43y6z957qnwnqynjyxjhygyyr52mw,"{""params"":[""easternCardanoCouncil"",""cardanoJapan"",""cardanoConfederationOfEmergingEconomies"",""kamaldeenMusah"",""nicodemusRodriguez"",""inoNpo""],""timestamp"":1719145130620}",easternCardanoCouncil,cardanoJapan,cardanoConfederationOfEmergingEconomies,kamaldeenMusah,nicodemusRodriguez,inoNpo,1104965641
2024-06-23 12:31:01.77,x9h2879mwn83lry62yy3wrgy0w60nl26vqgf35,"{""params"":[""cardanoAtlanticCouncil"",""cardanoConfederationOfEmergingEconomies"",""mauroAgustnAndreoli"",""johnnyKelly"",""joshuaStone"",""cardanoJapan""],""timestamp"":1719145858798}",cardanoAtlanticCouncil,cardanoConfederationOfEmergingEconomies,mauroAgustnAndreoli,johnnyKelly,joshuaStone,cardanoJapan,5427134051
2024-06-23 12:40:15.345,xyxj0xqjyy9nw706x4wy904fh7lly0wh7hf2g937,"{""params"":[""cardanoAtlanticCouncil"",""lloydDuhon"",""johnnyKelly""],""timestamp"":1719146372306}",cardanoAtlanticCouncil,lloydDuhon,johnnyKelly,,,,134679538768
2024-06-23 12:41:34.816,863yfz73l2n88wlyr63ql4hm547y833q4qy7,"{""params"":[""cardanoAtlanticCouncil"",""lloydDuhon"",""johnnyKelly""],""timestamp"":1719146449743}",cardanoAtlanticCouncil,lloydDuhon,johnnyKelly,,,,1000030282154
2024-06-23 12:42:44.692,8l9ggf76ynh74w0nyzy5lgwgj5gmn7nvgy7vjq23nxz,"{""params"":[""cardanoAtlanticCouncil"",""lloydDuhon"",""johnnyKelly""],""timestamp"":1719146534077}",cardanoAtlanticCouncil,lloydDuhon,johnnyKelly,,,,222307036262
2024-06-23 12:43:41.29,xqynl6224j4v959qwmyy3y24nzzm5z8lf33vy,"{""params"":[""cardanoAtlanticCouncil"",""lloydDuhon"",""johnnyKelly""],""timestamp"":1719146594046}",cardanoAtlanticCouncil,lloydDuhon,johnnyKelly,,,,31011474
2024-06-23 12:44:46.784,x7gy23y50nfgj7r8qywn9ww382xm955jwq4yymmz,"{""params"":[""cardanoAtlanticCouncil"",""lloydDuhon"",""johnnyKelly""],""timestamp"":1719146660543}",cardanoAtlanticCouncil,lloydDuhon,johnnyKelly,,,,11307689277
2024-06-23 12:52:18.018,88gyzwjy475y4rg2zffj3j508jg56lyfw50yz2lv24,"{""params"":[""cardanoAtlanticCouncil"",""cardanoJapan"",""easternCardanoCouncil""],""timestamp"":1719147115971}",cardanoAtlanticCouncil,cardanoJapan,easternCardanoCouncil,,,,6966229423
2024-06-23 12:53:42.455,9nw87y9xxqjj8j77wyj3q5zlyrmxh2zyzry6y,"{""params"":[""cardanoJapan"",""cardanoAtlanticCouncil"",""scientificAnalyticalToolsLlc"",""easternCardanoCouncil"",""cardanoConfederationOfEmergingEconomies"",""inoNpo""],""timestamp"":1719147201096}",cardanoJapan,cardanoAtlanticCouncil,scientificAnalyticalToolsLlc,easternCardanoCouncil,cardanoConfederationOfEmergingEconomies,inoNpo,61052216738
2024-06-23 12:59:00.612,xjwrjygrvmj7yz0rw9rx580ymrmjvyx6g3yym9mr,"{""params"":[""cardanoJapan"",""johnnyKelly"",""mauroAgustnAndreoli""],""timestamp"":1719147528965}",cardanoJapan,johnnyKelly,mauroAgustnAndreoli,,,,236740942057
2024-06-23 13:11:15.595,yry9qhylyhjz6594y3nm5gyhy46gx5gny6x0fym5yn,"{""params"":[""cardanoAtlanticCouncil"",""cardanoConfederationOfEmergingEconomies"",""johnnyKelly""],""timestamp"":1719148233533}",cardanoAtlanticCouncil,cardanoConfederationOfEmergingEconomies,johnnyKelly,,,,712306022713
2024-06-23 13:37:29.548,xh6vrjhnyj336535hx2ygy78y2ryzx5qjj7h8,"{""params"":[""joshuaStone"",""lloydDuhon"",""mauroAgustnAndreoli"",""johnnyKelly"",""cardanoAtlanticCouncil"",""easternCardanoCouncil""],""timestamp"":1719149836710}",joshuaStone,lloydDuhon,mauroAgustnAndreoli,johnnyKelly,cardanoAtlanticCouncil,easternCardanoCouncil,73861856228
2024-06-23 13:45:37.821,8zx77z9zn7y4zyxxhzl7lnyjy0ymhgwg50jfy3l3rgy,"{""params"":[""mauroAgustnAndreoli"",""joshuaStone"",""johnnyKelly"",""lloydDuhon"",""cardanoAtlanticCouncil"",""vaibhavSolanki""],""timestamp"":1719150320634}",mauroAgustnAndreoli,joshuaStone,johnnyKelly,lloydDuhon,cardanoAtlanticCouncil,vaibhavSolanki,655617646
2024-06-23 13:58:22.509,xfz8x7yh3y6hmjn0hrfyr9yyq766g4f03v0zfjq8jf,"{""params"":[""easternCardanoCouncil""],""timestamp"":1719151071188}",easternCardanoCouncil,,,,,,17345505873
2024-06-23 14:01:06.832,82hmlyn7hn6yh6r8yfnyngjlmmxyq4l08n6085yglgqy2,"{""params"":[""cardanoAtlanticCouncil"",""mauroAgustnAndreoli"",""lloydDuhon""],""timestamp"":1719151256500}",cardanoAtlanticCouncil,mauroAgustnAndreoli,lloydDuhon,,,,28215395
2024-06-23 14:04:27.689,yrx65wjqjgy8hymygl5jfyrqfq0x8xly367yhyq250,"{""params"":[""mauroAgustnAndreoli"",""cardanoAtlanticCouncil"",""cardanoConfederationOfEmergingEconomies"",""easternCardanoCouncil""],""timestamp"":1719151430373}",mauroAgustnAndreoli,cardanoAtlanticCouncil,cardanoConfederationOfEmergingEconomies,easternCardanoCouncil,,,1214345190452
2024-06-23 14:06:35.159,xyyyqghlzxrf0zf979h88zy2znyy2926lz2m4xv,"{""params"":[""ticoMismana"",""mauroAgustnAndreoli""],""timestamp"":1719151570820}",ticoMismana,mauroAgustnAndreoli,,,,,115052945505
2024-06-23 14:11:59.039,9yjj8qgxf3v5wzxhq3yqmgwyvnzh7x3yn40myxfyhny3rq,"{""params"":[""ticoMismana"",""easternCardanoCouncil""],""timestamp"":1719151906626}",ticoMismana,easternCardanoCouncil,,,,,1253387880
2024-06-23 14:12:34.091,9yjj8qgxf3v5wzxhq3yqmgwyvnzh7x3yn40myxfyhny3rq,"{""params"":[""ticoMismana"",""easternCardanoCouncil""],""timestamp"":1719151944075}",ticoMismana,easternCardanoCouncil,,,,,1253387880
2024-06-23 14:13:22.14,y8ym8vqry4y8z84h3yxy04xxhxn3435w44v57g57hf,"{""params"":[""cardanoAtlanticCouncil"",""johnnyKelly"",""mauroAgustnAndreoli""],""timestamp"":1719151941498}",cardanoAtlanticCouncil,johnnyKelly,mauroAgustnAndreoli,,,,6076129960
2024-06-23 14:13:32.158,9yjj8qgxf3v5wzxhq3yqmgwyvnzh7x3yn40myxfyhny3rq,"{""params"":[""ticoMismana"",""easternCardanoCouncil""],""timestamp"":1719152001679}",ticoMismana,easternCardanoCouncil,,,,,1253387880
2024-06-23 14:20:32.873,y7gylq84f59wvnqn0m6vwrm54gjy8xym4yg3r0ygjz,"{""params"":[""easternCardanoCouncil"",""aaronOu"",""cardanoJapan""],""timestamp"":1719152418494}",easternCardanoCouncil,aaronOu,cardanoJapan,,,,7825033209
2024-06-23 14:21:13.808,yf3hq4w4gg77zn3y53z4mx7h3n3n06hy40022qy3zhfx,"{""params"":[""mauroAgustnAndreoli""],""timestamp"":1719152431603}",mauroAgustnAndreoli,,,,,,6500943757
2024-06-23 14:33:23.353,xv6qfjzxwzn9vlyh5yfwryy07ny7ym3wyjlxjxywg6ny,"{""params"":[""cardanoJapan"",""cardanoConfederationOfEmergingEconomies"",""joshuaStone"",""cardanoAtlanticCouncil"",""scientificAnalyticalToolsLlc"",""easternCardanoCouncil""],""timestamp"":1719153181079}",cardanoJapan,cardanoConfederationOfEmergingEconomies,joshuaStone,cardanoAtlanticCouncil,scientificAnalyticalToolsLlc,easternCardanoCouncil,34543798
2024-06-23 14:43:03.902,y2w8v78qzrxj7yg4jyzy23hzmznrwfhq554yznyf4r,"{""params"":[""easternCardanoCouncil"",""cardanoAtlanticCouncil"",""inoNpo"",""cardanoConfederationOfEmergingEconomies"",""cardanoJapan""],""timestamp"":1719153742986}",easternCardanoCouncil,cardanoAtlanticCouncil,inoNpo,cardanoConfederationOfEmergingEconomies,cardanoJapan,,4200708051
2024-06-23 14:55:53.75,yvyz22lyvgjz9z78rw73hzmqljl6yzmyyxj8vqyhz,"{""params"":[""easternCardanoCouncil"",""cardanoJapan"",""cardanoAtlanticCouncil"",""mauroAgustnAndreoli"",""lloydDuhon"",""johnnyKelly""],""timestamp"":1719154534102}",easternCardanoCouncil,cardanoJapan,cardanoAtlanticCouncil,mauroAgustnAndreoli,lloydDuhon,johnnyKelly,119483454867
2024-06-23 15:02:45.59,xjqxyhly6x8q3gwjf0fgzrz9vny8yl2hwyx0066qvylh3,"{""params"":[""cardanoConfederationOfEmergingEconomies"",""cardanoJapan"",""johnnyKelly"",""joshuaStone"",""nicodemusRodriguez"",""cardanoAtlanticCouncil""],""timestamp"":1719154897593}",cardanoConfederationOfEmergingEconomies,cardanoJapan,johnnyKelly,joshuaStone,nicodemusRodriguez,cardanoAtlanticCouncil,837379759744
2024-06-23 15:03:50.231,y8xw999xf8gyxzzwrqgl78jg5v6ry0qz97vyyy870l8n,"{""params"":[""easternCardanoCouncil"",""cardanoJapan"",""cardanoAtlanticCouncil""],""timestamp"":1719155015800}",easternCardanoCouncil,cardanoJapan,cardanoAtlanticCouncil,,,,50306181990
2024-06-23 15:04:56.61,94r99rf3vyl84x2wy8vyhrhyzjy62vny5q7q7,"{""params"":[""cardanoAtlanticCouncil"",""cardanoConfederationOfEmergingEconomies"",""cardanoJapan"",""johnnyKelly"",""joshuaStone"",""nicodemusRodriguez""],""timestamp"":1719155057735}",cardanoAtlanticCouncil,cardanoConfederationOfEmergingEconomies,cardanoJapan,johnnyKelly,joshuaStone,nicodemusRodriguez,489527447218
2024-06-23 15:06:34.159,xmr3z7gnyj2yz0ljmr3lr3yxg2y8y60ynynqyy8,"{""params"":[""cardanoAtlanticCouncil"",""cardanoConfederationOfEmergingEconomies"",""cardanoJapan"",""johnnyKelly"",""joshuaStone"",""nicodemusRodriguez""],""timestamp"":1719155179809}",cardanoAtlanticCouncil,cardanoConfederationOfEmergingEconomies,cardanoJapan,johnnyKelly,joshuaStone,nicodemusRodriguez,55915100446
2024-06-23 15:12:39.365,yvf2v4yxrh6wr30r605v0rjy235y6lyjvrjln3,"{""params"":[""mauroAgustnAndreoli"",""cardanoConfederationOfEmergingEconomies"",""cardanoAtlanticCouncil"",""easternCardanoCouncil"",""andrewDonovan"",""richManderino""],""timestamp"":1719155550580}",mauroAgustnAndreoli,cardanoConfederationOfEmergingEconomies,cardanoAtlanticCouncil,easternCardanoCouncil,andrewDonovan,richManderino,4818460477
2024-06-23 15:13:23.399,8y64hy58gz9h6xh7l2fmrqz6yh3y88zqymnqrw,"{""params"":[""cardanoAtlanticCouncil"",""easternCardanoCouncil"",""johnnyKelly""],""timestamp"":1719155495934}",cardanoAtlanticCouncil,easternCardanoCouncil,johnnyKelly,,,,639677295796
2024-06-23 15:15:37.613,xl68047vy49y3fnwx3mg9g9yy5fyvjjzy429yy7hxjm,"{""params"":[""easternCardanoCouncil"",""cardanoJapan"",""cardanoAtlanticCouncil""],""timestamp"":1719155724246}",easternCardanoCouncil,cardanoJapan,cardanoAtlanticCouncil,,,,4430674406
2024-06-23 15:17:08.419,9r4nl3m53ylg6r0nx3yng8qrjmvn662y8qr480qv9lyg,"{""params"":[""ticoMismana""],""timestamp"":1719155814419}",ticoMismana,,,,,,1808691950
2024-06-23 15:38:55.615,xz5f2mgl8087yg2hyg323y6ly62jy47jv47yyzy,"{""params"":[""aaronOu""],""timestamp"":1719157102047}",aaronOu,,,,,,15006191477
2024-06-23 15:40:47.345,yv70jyz8f8y8y9g5yq6y3rggyzjyg2x43yl976z7yw2,"{""params"":[""cardanoAtlanticCouncil"",""jonathanPartlow"",""lloydDuhon""],""timestamp"":1719157223193}",cardanoAtlanticCouncil,jonathanPartlow,lloydDuhon,,,,42308447859
2024-06-23 15:43:46.048,977lf44g7grwy8vfw0lnyrm826yyl67,"{""params"":[""lloydDuhon"",""johnnyKelly"",""kevinMohr""],""timestamp"":1719157408224}",lloydDuhon,johnnyKelly,kevinMohr,,,,285850452
2024-06-23 15:45:01.793,xz5f2mgl8087yg2hyg323y6ly62jy47jv47yyzy,"{""params"":[""aaronOu""],""timestamp"":1719157479842}",aaronOu,,,,,,15006191477
2024-06-23 15:46:37.607,x6l0yyxgwy4xlyy4v7gywyqjv99y4yq6hfm66yyvyqg,"{""params"":[""cardanoAtlanticCouncil""],""timestamp"":1719157568658}",cardanoAtlanticCouncil,,,,,,0
2024-06-23 16:19:27.505,9y4y9mjyxv8vg3rghyhry5g0ygnjz2lggr3yqy6zvry,"{""params"":[""joshuaStone"",""lloydDuhon"",""mauroAgustnAndreoli"",""johnnyKelly"",""cardanoAtlanticCouncil"",""easternCardanoCouncil""],""timestamp"":1719159553236}",joshuaStone,lloydDuhon,mauroAgustnAndreoli,johnnyKelly,cardanoAtlanticCouncil,easternCardanoCouncil,12386934366
2024-06-23 16:20:10.601,9yl08yjf4wj87vy8x67249rjl0vln0vyx0x2m2g9yy9xy47,"{""params"":[""joshuaStone"",""lloydDuhon"",""mauroAgustnAndreoli"",""johnnyKelly"",""cardanoAtlanticCouncil"",""easternCardanoCouncil""],""timestamp"":1719159594601}",joshuaStone,lloydDuhon,mauroAgustnAndreoli,johnnyKelly,cardanoAtlanticCouncil,easternCardanoCouncil,3023862762
2024-06-23 16:20:38.585,8xrl3q3lx5yf6hxqz8x570x804yy72hz8yy5gv9wv90,"{""params"":[""joshuaStone"",""lloydDuhon"",""mauroAgustnAndreoli"",""johnnyKelly"",""cardanoAtlanticCouncil"",""easternCardanoCouncil""],""timestamp"":1719159627454}",joshuaStone,lloydDuhon,mauroAgustnAndreoli,johnnyKelly,cardanoAtlanticCouncil,easternCardanoCouncil,326713194
2024-06-23 16:28:39.934,9hy9qnn8mq7nj5yjlm2yv4gvw84jm2lwhqzxg33r,"{""params"":[""cardanoAtlanticCouncil""],""timestamp"":1719160107280}",cardanoAtlanticCouncil,,,,,,344154782
2024-06-23 16:41:07.717,xywwxwq8vl7mnyy29qy2mzjh624fwyvyl2g0xqgv08,"{""params"":[""joshuaStone"",""lloydDuhon"",""mauroAgustnAndreoli""],""timestamp"":1719160795127}",joshuaStone,lloydDuhon,mauroAgustnAndreoli,,,,100106723478
2024-06-23 16:47:13.555,y7nx893zgyyhl9zyyfnh9ff4n59n2vn5h22vy,"{""params"":[""cardanoJapan"",""cardanoAtlanticCouncil"",""mauroAgustnAndreoli"",""joshuaStone"",""lloydDuhon"",""andrewDonovan""],""timestamp"":1719155823763}",cardanoJapan,cardanoAtlanticCouncil,mauroAgustnAndreoli,joshuaStone,lloydDuhon,andrewDonovan,1958381218047
2024-06-23 16:49:40.99,8n7vgyn3jyvhvyjzylyyf869x7yx3fmh0wv0qyy6m9,"{""params"":[""cardanoJapan"",""cardanoAtlanticCouncil"",""mauroAgustnAndreoli"",""joshuaStone"",""lloydDuhon"",""andrewDonovan""],""timestamp"":1719161365203}",cardanoJapan,cardanoAtlanticCouncil,mauroAgustnAndreoli,joshuaStone,lloydDuhon,andrewDonovan,563408899481
2024-06-23 16:57:16.005,xfy4gh3wy20xyvh36lllgfjyl6v2v802w6mn2x048,"{""params"":[""lloydDuhon""],""timestamp"":1719161729677}",lloydDuhon,,,,,,507279945515
2024-06-23 17:01:33.375,8ywz763hvfvghg58vffz908fy5gvhq4jzw774qxn4ljv,"{""params"":[""lloydDuhon"",""cardanoAtlanticCouncil"",""johnnyKelly"",""mauroAgustnAndreoli"",""scientificAnalyticalToolsLlc""],""timestamp"":1719162068696}",lloydDuhon,cardanoAtlanticCouncil,johnnyKelly,mauroAgustnAndreoli,scientificAnalyticalToolsLlc,,3757091860
2024-06-23 17:02:06.517,8q07gyhffy8v9vn4jlqym4hhy7wy9fvn95nr3qynl7y,"{""params"":[""lloydDuhon"",""cardanoAtlanticCouncil"",""johnnyKelly"",""mauroAgustnAndreoli"",""scientificAnalyticalToolsLlc""],""timestamp"":1719162112777}",lloydDuhon,cardanoAtlanticCouncil,johnnyKelly,mauroAgustnAndreoli,scientificAnalyticalToolsLlc,,47471408121
2024-06-23 17:07:39.624,xm0v4yj84yhzxyjf843vvy2r848qvyyvjyy8gx0hq,"{""params"":[""johnnyKelly"",""lloydDuhon"",""mauroAgustnAndreoli"",""cardanoAtlanticCouncil"",""cardanoJapan""],""timestamp"":1719162442682}",johnnyKelly,lloydDuhon,mauroAgustnAndreoli,cardanoAtlanticCouncil,cardanoJapan,,40116404961
2024-06-23 17:13:25.042,9yx247y0vy3mwzny84x4yygl0vym4m3r4wlyf4fq2j223f,"{""params"":[""easternCardanoCouncil"",""cardanoJapan"",""richManderino"",""cardanoConfederationOfEmergingEconomies"",""scientificAnalyticalToolsLlc"",""cardanoAtlanticCouncil""],""timestamp"":1719162709088}",easternCardanoCouncil,cardanoJapan,richManderino,cardanoConfederationOfEmergingEconomies,scientificAnalyticalToolsLlc,cardanoAtlanticCouncil,158989028384
2024-06-23 17:24:22.214,yzyh8zhx6yxw5nqgwn5yj252l2ff8ywzyy3yqmgy4,"{""params"":[""easternCardanoCouncil"",""cardanoJapan"",""richManderino"",""cardanoConfederationOfEmergingEconomies"",""scientificAnalyticalToolsLlc"",""cardanoAtlanticCouncil""],""timestamp"":1719163440166}",easternCardanoCouncil,cardanoJapan,richManderino,cardanoConfederationOfEmergingEconomies,scientificAnalyticalToolsLlc,cardanoAtlanticCouncil,65299218419
2024-06-23 17:28:27.58,yhr6gywvm9qx2lrvzjyzv79zyx6w7gvx7qqy390,"{""params"":[""cardanoConfederationOfEmergingEconomies"",""cardanoJapan"",""kamaldeenMusah""],""timestamp"":1719163700882}",cardanoConfederationOfEmergingEconomies,cardanoJapan,kamaldeenMusah,,,,204930631
2024-06-23 17:29:55.485,yl0f7n2x6gmyylm6gglryyqm297hyz9jm2xgyyry5hqn,"{""params"":[""cardanoConfederationOfEmergingEconomies""],""timestamp"":1719163758411}",cardanoConfederationOfEmergingEconomies,,,,,,166735729278
2024-06-23 17:56:00.951,ylylyyy3m680z4zqq7lffnlyh5nfmv7830lyvyy052x33,"{""params"":[{""string"":""cardanoAtlanticCouncil""},{""string"":""easternCardanoCouncil""},{""string"":""lloydDuhon""},{""string"":""cardanoConfederationOfEmergingEconomies""},{""string"":""mauroAgustnAndreoli""}],""timestamp"":1719164982609}",cardanoAtlanticCouncil,easternCardanoCouncil,lloydDuhon,cardanoConfederationOfEmergingEconomies,mauroAgustnAndreoli,,381606579719
2024-06-23 17:58:46.22,8jj0zjy9hy50vnxqzn326yggghyy5w206qy40n,"{""params"":[""cardanoAtlanticCouncil"",""joshuaStone"",""cardanoJapan""],""timestamp"":1719165464802}",cardanoAtlanticCouncil,joshuaStone,cardanoJapan,,,,51939813353
2024-06-23 18:05:07.916,98z8j9jqrjn9y09n6lfgn5mzyzlxwyhrmfnnqr,"{""params"":[""cardanoJapan""],""timestamp"":1719165868271}",cardanoJapan,,,,,,103737808994
2024-06-23 18:12:49.332,y64yhny6vgy2y4y56xrlfz37vqq22h3rf5yx4yyzx6,"{""params"":[""cardanoAtlanticCouncil"",""johnnyKelly"",""kevinMohr"",""lloydDuhon"",""andrewDonovan""],""timestamp"":1719166348597}",cardanoAtlanticCouncil,johnnyKelly,kevinMohr,lloydDuhon,andrewDonovan,,1026193267
2024-06-23 18:14:34.873,85y492yj883yq3jf39v8hxx32y46hlz7nxg2n84,"{""params"":[""cardanoAtlanticCouncil"",""johnnyKelly"",""kevinMohr"",""lloydDuhon"",""andrewDonovan""],""timestamp"":1719166451082}",cardanoAtlanticCouncil,johnnyKelly,kevinMohr,lloydDuhon,andrewDonovan,,219924368
